,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
380,Heilongjiang,Mainland China,47.862,127.7622,1/25/20 0:00,9.0,,1.0
381,Henan,Mainland China,33.882020000000004,113.614,1/25/20 0:00,32.0,,
382,Hubei,Mainland China,30.97564,112.2707,1/25/20 0:00,729.0,32.0,32.0
383,Hunan,Mainland China,27.61041,111.7088,1/25/20 0:00,43.0,,
384,Inner Mongolia,Mainland China,44.09448,113.9456,1/25/20 0:00,2.0,,
385,Jiangsu,Mainland China,32.97027,119.464,1/25/20 0:00,18.0,1.0,
386,Jiangxi,Mainland China,27.61401,115.7221,1/25/20 0:00,18.0,,
387,Jilin,Mainland China,43.66657,126.1917,1/25/20 0:00,4.0,,
388,Liaoning,Mainland China,41.292840000000005,122.6086,1/25/20 0:00,15.0,,
389,Ningxia,Mainland China,37.26923,106.1655,1/25/20 0:00,3.0,,
390,Qinghai,Mainland China,35.65945,96.02564,1/25/20 0:00,,,
391,Shaanxi,Mainland China,35.19165,108.8701,1/25/20 0:00,5.0,,
392,Shandong,Mainland China,36.34377,118.1529,1/25/20 0:00,21.0,,
393,Shanghai,Mainland China,31.20327,121.4554,1/25/20 0:00,33.0,1.0,
394,Shanxi,Mainland China,37.57769,112.2922,1/25/20 0:00,6.0,,
395,Sichuan,Mainland China,30.617140000000003,102.7103,1/25/20 0:00,28.0,,
396,Tianjin,Mainland China,39.29362,117.333,1/25/20 0:00,8.0,,
397,Tibet,Mainland China,30.1534,88.7879,1/25/20 0:00,,,
398,Xinjiang,Mainland China,41.11981,85.17822,1/25/20 0:00,3.0,,
399,Yunnan,Mainland China,24.97411,101.4868,1/25/20 0:00,5.0,,
400,Zhejiang,Mainland China,29.18251,120.0985,1/25/20 0:00,62.0,1.0,
401,,Thailand,13.7563,100.5018,1/25/20 0:00,5.0,,
402,,Japan,35.6762,139.6503,1/25/20 0:00,2.0,,
403,,South Korea,37.5665,126.978,1/25/20 0:00,2.0,,
404,Taiwan,Taiwan,23.6978,120.9605,1/25/20 0:00,3.0,,
405,"Seattle, WA",US,47.7511,-120.74,1/25/20 0:00,1.0,,
406,"Chicago, IL",US,40.6331,-89.3985,1/25/20 0:00,1.0,,
407,"Tempe, AZ",US,34.0489,-111.094,1/25/20 0:00,,,
408,Macau,Macau,22.1987,113.5439,1/25/20 0:00,2.0,,
409,Hong Kong,Hong Kong,22.3193,114.1694,1/25/20 0:00,5.0,,
410,,Singapore,1.3521,103.8198,1/25/20 0:00,3.0,,
411,,Vietnam,21.0278,105.8342,1/25/20 0:00,2.0,,
412,,France,46.2276,2.2137,1/25/20 0:00,3.0,,
413,,Nepal,28.3949,84.124,1/25/20 0:00,1.0,,
414,,Malaysia,4.2105,101.9758,1/25/20 0:00,3.0,,
415,"Toronto, ON",Canada,43.6532,-79.3832,1/25/20 0:00,,,
416,British Columbia,Canada,49.2827,-123.121,1/25/20 0:00,,,
417,"Orange, CA",US,33.7879,-117.8531,1/25/20 0:00,,,
418,"Los Angeles, CA",US,34.0522,-118.2437,1/25/20 0:00,,,
419,New South Wales,Australia,-33.8688,151.2093,1/25/20 0:00,,,
420,Victoria,Australia,-37.8136,144.9631,1/25/20 0:00,,,
421,Queensland,Australia,-27.4698,153.0251,1/25/20 0:00,,,
422,,Cambodia,12.5657,104.991,1/25/20 0:00,,,
423,,Sri Lanka,7.8731,80.7718,1/25/20 0:00,,,
424,,Germany,51.1657,10.4515,1/25/20 0:00,,,
425,,Finland,61.9241,25.7482,1/25/20 0:00,,,
426,,United Arab Emirates,23.4241,53.8478,1/25/20 0:00,,,
427,,Philippines,12.8797,121.774,1/25/20 0:00,,,
428,,India,20.5937,78.9629,1/25/20 0:00,,,
429,"London, ON",Canada,42.9849,-81.2453,1/25/20 0:00,,,
430,,Italy,41.8719,12.5674,1/25/20 0:00,,,
431,,UK,55.3781,-3.4360000000000004,1/25/20 0:00,,,
432,,Russia,61.524,105.3188,1/25/20 0:00,,,
433,,Sweden,60.1282,18.6435,1/25/20 0:00,,,
434,"Santa Clara, CA",US,37.3541,-121.9552,1/25/20 0:00,,,
435,,Spain,40.4637,-3.7492,1/25/20 0:00,,,
436,South Australia,Australia,-34.9285,138.6007,1/25/20 0:00,,,
437,"Boston, MA",US,42.3601,-71.0589,1/25/20 0:00,,,
438,"San Benito, CA",US,36.5761,-120.9876,1/25/20 0:00,,,
439,,Belgium,50.5039,4.4699,1/25/20 0:00,,,
440,"Madison, WI",US,43.0731,-89.4012,1/25/20 0:00,,,
441,Diamond Princess cruise ship,Others,35.4437,129.638,1/25/20 0:00,,,
442,"San Diego County, CA",US,32.7157,-117.1611,1/25/20 0:00,,,
443,"San Antonio, TX",US,29.4241,-98.4936,1/25/20 0:00,,,
444,Anhui,Mainland China,31.82571,117.2264,1/25/20 12:00,39.0,,
445,Beijing,Mainland China,40.18238,116.4142,1/25/20 12:00,41.0,2.0,
446,Chongqing,Mainland China,30.05718,107.874,1/25/20 12:00,57.0,,
447,Fujian,Mainland China,26.07783,117.9895,1/25/20 12:00,18.0,,
448,Gansu,Mainland China,36.0611,103.8343,1/25/20 12:00,4.0,,
449,Guangdong,Mainland China,23.33841,113.422,1/25/20 12:00,78.0,2.0,
450,Guangxi,Mainland China,23.82908,108.7881,1/25/20 12:00,23.0,,
451,Guizhou,Mainland China,26.81536,106.8748,1/25/20 12:00,4.0,,
452,Hainan,Mainland China,19.19673,109.7455,1/25/20 12:00,19.0,,
453,Hebei,Mainland China,38.0428,114.5149,1/25/20 12:00,8.0,,1.0
454,Heilongjiang,Mainland China,47.862,127.7622,1/25/20 12:00,9.0,,1.0
455,Henan,Mainland China,33.882020000000004,113.614,1/25/20 12:00,32.0,,
456,Hubei,Mainland China,30.97564,112.2707,1/25/20 12:00,761.0,32.0,40.0
457,Hunan,Mainland China,27.61041,111.7088,1/25/20 12:00,43.0,,
458,Inner Mongolia,Mainland China,44.09448,113.9456,1/25/20 12:00,7.0,,
459,Jiangsu,Mainland China,32.97027,119.464,1/25/20 12:00,18.0,1.0,
460,Jiangxi,Mainland China,27.61401,115.7221,1/25/20 12:00,18.0,,
461,Jilin,Mainland China,43.66657,126.1917,1/25/20 12:00,4.0,,
462,Liaoning,Mainland China,41.292840000000005,122.6086,1/25/20 12:00,17.0,,
463,Ningxia,Mainland China,37.26923,106.1655,1/25/20 12:00,3.0,,
464,Qinghai,Mainland China,35.65945,96.02564,1/25/20 12:00,1.0,,
465,Shaanxi,Mainland China,35.19165,108.8701,1/25/20 12:00,15.0,,
466,Shandong,Mainland China,36.34377,118.1529,1/25/20 12:00,27.0,,
467,Shanghai,Mainland China,31.20327,121.4554,1/25/20 12:00,33.0,1.0,
468,Shanxi,Mainland China,37.57769,112.2922,1/25/20 12:00,6.0,,
469,Sichuan,Mainland China,30.617140000000003,102.7103,1/25/20 12:00,28.0,,
470,Tianjin,Mainland China,39.29362,117.333,1/25/20 12:00,10.0,,
471,Tibet,Mainland China,30.1534,88.7879,1/25/20 12:00,,,
472,Xinjiang,Mainland China,41.11981,85.17822,1/25/20 12:00,3.0,,
473,Yunnan,Mainland China,24.97411,101.4868,1/25/20 12:00,11.0,,
474,Zhejiang,Mainland China,29.18251,120.0985,1/25/20 12:00,62.0,1.0,
475,,Thailand,13.7563,100.5018,1/25/20 12:00,7.0,,
476,,Japan,35.6762,139.6503,1/25/20 12:00,2.0,,
477,,South Korea,37.5665,126.978,1/25/20 12:00,2.0,,
478,Taiwan,Taiwan,23.6978,120.9605,1/25/20 12:00,3.0,,
479,"Seattle, WA",US,47.7511,-120.74,1/25/20 12:00,1.0,,
480,"Chicago, IL",US,40.6331,-89.3985,1/25/20 12:00,1.0,,
481,"Tempe, AZ",US,34.0489,-111.094,1/25/20 12:00,,,
482,Macau,Macau,22.1987,113.5439,1/25/20 12:00,2.0,,
483,Hong Kong,Hong Kong,22.3193,114.1694,1/25/20 12:00,5.0,,
484,,Singapore,1.3521,103.8198,1/25/20 12:00,3.0,,
485,,Vietnam,21.0278,105.8342,1/25/20 12:00,2.0,,
486,,France,46.2276,2.2137,1/25/20 12:00,3.0,,
487,,Nepal,28.3949,84.124,1/25/20 12:00,1.0,,
488,,Malaysia,4.2105,101.9758,1/25/20 12:00,3.0,,
489,"Toronto, ON",Canada,43.6532,-79.3832,1/25/20 12:00,,,
490,British Columbia,Canada,49.2827,-123.121,1/25/20 12:00,,,
491,"Orange, CA",US,33.7879,-117.8531,1/25/20 12:00,,,
492,"Los Angeles, CA",US,34.0522,-118.2437,1/25/20 12:00,,,
493,New South Wales,Australia,-33.8688,151.2093,1/25/20 12:00,,,
494,Victoria,Australia,-37.8136,144.9631,1/25/20 12:00,,,
495,Queensland,Australia,-27.4698,153.0251,1/25/20 12:00,,,
496,,Cambodia,12.5657,104.991,1/25/20 12:00,,,
497,,Sri Lanka,7.8731,80.7718,1/25/20 12:00,,,
498,,Germany,51.1657,10.4515,1/25/20 12:00,,,
499,,Finland,61.9241,25.7482,1/25/20 12:00,,,
500,,United Arab Emirates,23.4241,53.8478,1/25/20 12:00,,,
501,,Philippines,12.8797,121.774,1/25/20 12:00,,,
502,,India,20.5937,78.9629,1/25/20 12:00,,,
503,"London, ON",Canada,42.9849,-81.2453,1/25/20 12:00,,,
504,,Italy,41.8719,12.5674,1/25/20 12:00,,,
505,,UK,55.3781,-3.4360000000000004,1/25/20 12:00,,,
506,,Russia,61.524,105.3188,1/25/20 12:00,,,
507,,Sweden,60.1282,18.6435,1/25/20 12:00,,,
508,"Santa Clara, CA",US,37.3541,-121.9552,1/25/20 12:00,,,
509,,Spain,40.4637,-3.7492,1/25/20 12:00,,,
510,South Australia,Australia,-34.9285,138.6007,1/25/20 12:00,,,
511,"Boston, MA",US,42.3601,-71.0589,1/25/20 12:00,,,
512,"San Benito, CA",US,36.5761,-120.9876,1/25/20 12:00,,,
513,,Belgium,50.5039,4.4699,1/25/20 12:00,,,
514,"Madison, WI",US,43.0731,-89.4012,1/25/20 12:00,,,
515,Diamond Princess cruise ship,Others,35.4437,129.638,1/25/20 12:00,,,
516,"San Diego County, CA",US,32.7157,-117.1611,1/25/20 12:00,,,
517,"San Antonio, TX",US,29.4241,-98.4936,1/25/20 12:00,,,
518,Anhui,Mainland China,31.82571,117.2264,1/25/20 22:00,60.0,,
519,Beijing,Mainland China,40.18238,116.4142,1/25/20 22:00,51.0,2.0,
520,Chongqing,Mainland China,30.05718,107.874,1/25/20 22:00,75.0,,
521,Fujian,Mainland China,26.07783,117.9895,1/25/20 22:00,18.0,,
522,Gansu,Mainland China,36.0611,103.8343,1/25/20 22:00,7.0,,
523,Guangdong,Mainland China,23.33841,113.422,1/25/20 22:00,98.0,2.0,
524,Guangxi,Mainland China,23.82908,108.7881,1/25/20 22:00,33.0,,
525,Guizhou,Mainland China,26.81536,106.8748,1/25/20 22:00,5.0,,
526,Hainan,Mainland China,19.19673,109.7455,1/25/20 22:00,19.0,,
527,Hebei,Mainland China,38.0428,114.5149,1/25/20 22:00,13.0,,1.0
528,Heilongjiang,Mainland China,47.862,127.7622,1/25/20 22:00,15.0,,1.0
529,Henan,Mainland China,33.882020000000004,113.614,1/25/20 22:00,83.0,,
530,Hubei,Mainland China,30.97564,112.2707,1/25/20 22:00,1052.0,42.0,52.0
531,Hunan,Mainland China,27.61041,111.7088,1/25/20 22:00,69.0,,
532,Inner Mongolia,Mainland China,44.09448,113.9456,1/25/20 22:00,7.0,,
533,Jiangsu,Mainland China,32.97027,119.464,1/25/20 22:00,31.0,1.0,
534,Jiangxi,Mainland China,27.61401,115.7221,1/25/20 22:00,36.0,,
535,Jilin,Mainland China,43.66657,126.1917,1/25/20 22:00,4.0,,
536,Liaoning,Mainland China,41.292840000000005,122.6086,1/25/20 22:00,19.0,,
537,Ningxia,Mainland China,37.26923,106.1655,1/25/20 22:00,4.0,,
538,Qinghai,Mainland China,35.65945,96.02564,1/25/20 22:00,1.0,,
539,Shaanxi,Mainland China,35.19165,108.8701,1/25/20 22:00,15.0,,
540,Shandong,Mainland China,36.34377,118.1529,1/25/20 22:00,39.0,,
541,Shanghai,Mainland China,31.20327,121.4554,1/25/20 22:00,40.0,1.0,1.0
542,Shanxi,Mainland China,37.57769,112.2922,1/25/20 22:00,9.0,,
543,Sichuan,Mainland China,30.617140000000003,102.7103,1/25/20 22:00,44.0,,
544,Tianjin,Mainland China,39.29362,117.333,1/25/20 22:00,13.0,,
545,Tibet,Mainland China,30.1534,88.7879,1/25/20 22:00,,,
546,Xinjiang,Mainland China,41.11981,85.17822,1/25/20 22:00,4.0,,
547,Yunnan,Mainland China,24.97411,101.4868,1/25/20 22:00,11.0,,
548,Zhejiang,Mainland China,29.18251,120.0985,1/25/20 22:00,104.0,1.0,
549,,Thailand,13.7563,100.5018,1/25/20 22:00,7.0,,
550,,Japan,35.6762,139.6503,1/25/20 22:00,2.0,,
551,,South Korea,37.5665,126.978,1/25/20 22:00,2.0,,
552,Taiwan,Taiwan,23.6978,120.9605,1/25/20 22:00,3.0,,
553,"Seattle, WA",US,47.7511,-120.74,1/25/20 22:00,1.0,,
554,"Chicago, IL",US,40.6331,-89.3985,1/25/20 22:00,1.0,,
555,"Tempe, AZ",US,34.0489,-111.094,1/25/20 22:00,,,
556,Macau,Macau,22.1987,113.5439,1/25/20 22:00,2.0,,
557,Hong Kong,Hong Kong,22.3193,114.1694,1/25/20 22:00,5.0,,
558,,Singapore,1.3521,103.8198,1/25/20 22:00,3.0,,
559,,Vietnam,21.0278,105.8342,1/25/20 22:00,2.0,,
560,,France,46.2276,2.2137,1/25/20 22:00,3.0,,
561,,Nepal,28.3949,84.124,1/25/20 22:00,1.0,,
562,,Malaysia,4.2105,101.9758,1/25/20 22:00,3.0,,
563,"Toronto, ON",Canada,43.6532,-79.3832,1/25/20 22:00,,,
564,British Columbia,Canada,49.2827,-123.121,1/25/20 22:00,,,
565,"Orange, CA",US,33.7879,-117.8531,1/25/20 22:00,,,
566,"Los Angeles, CA",US,34.0522,-118.2437,1/25/20 22:00,,,
567,New South Wales,Australia,-33.8688,151.2093,1/25/20 22:00,,,
568,Victoria,Australia,-37.8136,144.9631,1/25/20 22:00,,,
569,Queensland,Australia,-27.4698,153.0251,1/25/20 22:00,,,
570,,Cambodia,12.5657,104.991,1/25/20 22:00,,,
571,,Sri Lanka,7.8731,80.7718,1/25/20 22:00,,,
572,,Germany,51.1657,10.4515,1/25/20 22:00,,,
573,,Finland,61.9241,25.7482,1/25/20 22:00,,,
574,,United Arab Emirates,23.4241,53.8478,1/25/20 22:00,,,
575,,Philippines,12.8797,121.774,1/25/20 22:00,,,
576,,India,20.5937,78.9629,1/25/20 22:00,,,
577,"London, ON",Canada,42.9849,-81.2453,1/25/20 22:00,,,
578,,Italy,41.8719,12.5674,1/25/20 22:00,,,
579,,UK,55.3781,-3.4360000000000004,1/25/20 22:00,,,
580,,Russia,61.524,105.3188,1/25/20 22:00,,,
581,,Sweden,60.1282,18.6435,1/25/20 22:00,,,
582,"Santa Clara, CA",US,37.3541,-121.9552,1/25/20 22:00,,,
583,,Spain,40.4637,-3.7492,1/25/20 22:00,,,
584,South Australia,Australia,-34.9285,138.6007,1/25/20 22:00,,,
585,"Boston, MA",US,42.3601,-71.0589,1/25/20 22:00,,,
586,"San Benito, CA",US,36.5761,-120.9876,1/25/20 22:00,,,
587,,Belgium,50.5039,4.4699,1/25/20 22:00,,,
588,"Madison, WI",US,43.0731,-89.4012,1/25/20 22:00,,,
589,Diamond Princess cruise ship,Others,35.4437,129.638,1/25/20 22:00,,,
590,"San Diego County, CA",US,32.7157,-117.1611,1/25/20 22:00,,,
591,"San Antonio, TX",US,29.4241,-98.4936,1/25/20 22:00,,,
592,Anhui,Mainland China,31.82571,117.2264,1/26/20 11:00,60.0,,
593,Beijing,Mainland China,40.18238,116.4142,1/26/20 11:00,68.0,2.0,
594,Chongqing,Mainland China,30.05718,107.874,1/26/20 11:00,75.0,,
595,Fujian,Mainland China,26.07783,117.9895,1/26/20 11:00,35.0,,
596,Gansu,Mainland China,36.0611,103.8343,1/26/20 11:00,7.0,,
597,Guangdong,Mainland China,23.33841,113.422,1/26/20 11:00,111.0,2.0,
598,Guangxi,Mainland China,23.82908,108.7881,1/26/20 11:00,36.0,,
599,Guizhou,Mainland China,26.81536,106.8748,1/26/20 11:00,5.0,,
600,Hainan,Mainland China,19.19673,109.7455,1/26/20 11:00,22.0,,
601,Hebei,Mainland China,38.0428,114.5149,1/26/20 11:00,13.0,,1.0
602,Heilongjiang,Mainland China,47.862,127.7622,1/26/20 11:00,15.0,,1.0
603,Henan,Mainland China,33.882020000000004,113.614,1/26/20 11:00,83.0,,1.0
604,Hubei,Mainland China,30.97564,112.2707,1/26/20 11:00,1058.0,42.0,52.0
605,Hunan,Mainland China,27.61041,111.7088,1/26/20 11:00,69.0,,
606,Inner Mongolia,Mainland China,44.09448,113.9456,1/26/20 11:00,7.0,,
607,Jiangsu,Mainland China,32.97027,119.464,1/26/20 11:00,33.0,1.0,
608,Jiangxi,Mainland China,27.61401,115.7221,1/26/20 11:00,36.0,,
609,Jilin,Mainland China,43.66657,126.1917,1/26/20 11:00,4.0,,
610,Liaoning,Mainland China,41.292840000000005,122.6086,1/26/20 11:00,21.0,,
611,Ningxia,Mainland China,37.26923,106.1655,1/26/20 11:00,4.0,,
612,Qinghai,Mainland China,35.65945,96.02564,1/26/20 11:00,1.0,,
613,Shaanxi,Mainland China,35.19165,108.8701,1/26/20 11:00,22.0,,
614,Shandong,Mainland China,36.34377,118.1529,1/26/20 11:00,46.0,,
615,Shanghai,Mainland China,31.20327,121.4554,1/26/20 11:00,40.0,1.0,1.0
616,Shanxi,Mainland China,37.57769,112.2922,1/26/20 11:00,9.0,,
617,Sichuan,Mainland China,30.617140000000003,102.7103,1/26/20 11:00,44.0,,
618,Tianjin,Mainland China,39.29362,117.333,1/26/20 11:00,14.0,,
619,Tibet,Mainland China,30.1534,88.7879,1/26/20 11:00,,,
620,Xinjiang,Mainland China,41.11981,85.17822,1/26/20 11:00,4.0,,
621,Yunnan,Mainland China,24.97411,101.4868,1/26/20 11:00,16.0,,
622,Zhejiang,Mainland China,29.18251,120.0985,1/26/20 11:00,104.0,1.0,
623,,Thailand,13.7563,100.5018,1/26/20 11:00,8.0,,
624,,Japan,35.6762,139.6503,1/26/20 11:00,4.0,,
625,,South Korea,37.5665,126.978,1/26/20 11:00,3.0,,
626,Taiwan,Taiwan,23.6978,120.9605,1/26/20 11:00,4.0,,
627,"Seattle, WA",US,47.7511,-120.74,1/26/20 11:00,1.0,,
628,"Chicago, IL",US,40.6331,-89.3985,1/26/20 11:00,1.0,,
629,"Tempe, AZ",US,34.0489,-111.094,1/26/20 11:00,1.0,1.0,
630,Macau,Macau,22.1987,113.5439,1/26/20 11:00,5.0,2.0,
631,Hong Kong,Hong Kong,22.3193,114.1694,1/26/20 11:00,8.0,,
632,,Singapore,1.3521,103.8198,1/26/20 11:00,4.0,,
633,,Vietnam,21.0278,105.8342,1/26/20 11:00,2.0,,
634,,France,46.2276,2.2137,1/26/20 11:00,3.0,,
635,,Nepal,28.3949,84.124,1/26/20 11:00,1.0,,
636,,Malaysia,4.2105,101.9758,1/26/20 11:00,4.0,,
637,"Toronto, ON",Canada,43.6532,-79.3832,1/26/20 11:00,1.0,,
638,British Columbia,Canada,49.2827,-123.121,1/26/20 11:00,,,
639,"Orange, CA",US,33.7879,-117.8531,1/26/20 11:00,1.0,,
640,"Los Angeles, CA",US,34.0522,-118.2437,1/26/20 11:00,1.0,,
641,New South Wales,Australia,-33.8688,151.2093,1/26/20 11:00,3.0,,
642,Victoria,Australia,-37.8136,144.9631,1/26/20 11:00,1.0,,
643,Queensland,Australia,-27.4698,153.0251,1/26/20 11:00,,,
644,,Cambodia,12.5657,104.991,1/26/20 11:00,,,
645,,Sri Lanka,7.8731,80.7718,1/26/20 11:00,,,
646,,Germany,51.1657,10.4515,1/26/20 11:00,,,
647,,Finland,61.9241,25.7482,1/26/20 11:00,,,
648,,United Arab Emirates,23.4241,53.8478,1/26/20 11:00,,,
649,,Philippines,12.8797,121.774,1/26/20 11:00,,,
650,,India,20.5937,78.9629,1/26/20 11:00,,,
651,"London, ON",Canada,42.9849,-81.2453,1/26/20 11:00,,,
652,,Italy,41.8719,12.5674,1/26/20 11:00,,,
653,,UK,55.3781,-3.4360000000000004,1/26/20 11:00,,,
654,,Russia,61.524,105.3188,1/26/20 11:00,,,
655,,Sweden,60.1282,18.6435,1/26/20 11:00,,,
656,"Santa Clara, CA",US,37.3541,-121.9552,1/26/20 11:00,,,
657,,Spain,40.4637,-3.7492,1/26/20 11:00,,,
658,South Australia,Australia,-34.9285,138.6007,1/26/20 11:00,,,
659,"Boston, MA",US,42.3601,-71.0589,1/26/20 11:00,,,
660,"San Benito, CA",US,36.5761,-120.9876,1/26/20 11:00,,,
661,,Belgium,50.5039,4.4699,1/26/20 11:00,,,
662,"Madison, WI",US,43.0731,-89.4012,1/26/20 11:00,,,
663,Diamond Princess cruise ship,Others,35.4437,129.638,1/26/20 11:00,,,
664,"San Diego County, CA",US,32.7157,-117.1611,1/26/20 11:00,,,
665,"San Antonio, TX",US,29.4241,-98.4936,1/26/20 11:00,,,
666,Anhui,Mainland China,31.82571,117.2264,1/26/20 23:00,70.0,,
667,Beijing,Mainland China,40.18238,116.4142,1/26/20 23:00,68.0,2.0,
668,Chongqing,Mainland China,30.05718,107.874,1/26/20 23:00,110.0,,
669,Fujian,Mainland China,26.07783,117.9895,1/26/20 23:00,35.0,,
670,Gansu,Mainland China,36.0611,103.8343,1/26/20 23:00,14.0,,
671,Guangdong,Mainland China,23.33841,113.422,1/26/20 23:00,146.0,2.0,
672,Guangxi,Mainland China,23.82908,108.7881,1/26/20 23:00,46.0,,
673,Guizhou,Mainland China,26.81536,106.8748,1/26/20 23:00,7.0,,
674,Hainan,Mainland China,19.19673,109.7455,1/26/20 23:00,22.0,,
675,Hebei,Mainland China,38.0428,114.5149,1/26/20 23:00,18.0,,1.0
676,Heilongjiang,Mainland China,47.862,127.7622,1/26/20 23:00,21.0,,1.0
677,Henan,Mainland China,33.882020000000004,113.614,1/26/20 23:00,128.0,,1.0
678,Hubei,Mainland China,30.97564,112.2707,1/26/20 23:00,1423.0,44.0,76.0
679,Hunan,Mainland China,27.61041,111.7088,1/26/20 23:00,100.0,,
680,Inner Mongolia,Mainland China,44.09448,113.9456,1/26/20 23:00,11.0,,
681,Jiangsu,Mainland China,32.97027,119.464,1/26/20 23:00,47.0,1.0,
682,Jiangxi,Mainland China,27.61401,115.7221,1/26/20 23:00,48.0,,
683,Jilin,Mainland China,43.66657,126.1917,1/26/20 23:00,6.0,,
684,Liaoning,Mainland China,41.292840000000005,122.6086,1/26/20 23:00,23.0,,
685,Ningxia,Mainland China,37.26923,106.1655,1/26/20 23:00,4.0,,
686,Qinghai,Mainland China,35.65945,96.02564,1/26/20 23:00,4.0,,
687,Shaanxi,Mainland China,35.19165,108.8701,1/26/20 23:00,22.0,,
688,Shandong,Mainland China,36.34377,118.1529,1/26/20 23:00,63.0,,
689,Shanghai,Mainland China,31.20327,121.4554,1/26/20 23:00,53.0,1.0,1.0
690,Shanxi,Mainland China,37.57769,112.2922,1/26/20 23:00,13.0,,
691,Sichuan,Mainland China,30.617140000000003,102.7103,1/26/20 23:00,69.0,,
692,Tianjin,Mainland China,39.29362,117.333,1/26/20 23:00,14.0,,
693,Tibet,Mainland China,30.1534,88.7879,1/26/20 23:00,,,
694,Xinjiang,Mainland China,41.11981,85.17822,1/26/20 23:00,5.0,,
695,Yunnan,Mainland China,24.97411,101.4868,1/26/20 23:00,19.0,,
696,Zhejiang,Mainland China,29.18251,120.0985,1/26/20 23:00,128.0,1.0,
697,,Thailand,13.7563,100.5018,1/26/20 23:00,8.0,,
698,,Japan,35.6762,139.6503,1/26/20 23:00,4.0,,
699,,South Korea,37.5665,126.978,1/26/20 23:00,3.0,,
700,Taiwan,Taiwan,23.6978,120.9605,1/26/20 23:00,4.0,,
701,"Seattle, WA",US,47.7511,-120.74,1/26/20 23:00,1.0,,
702,"Chicago, IL",US,40.6331,-89.3985,1/26/20 23:00,1.0,,
703,"Tempe, AZ",US,34.0489,-111.094,1/26/20 23:00,1.0,1.0,
704,Macau,Macau,22.1987,113.5439,1/26/20 23:00,6.0,2.0,
705,Hong Kong,Hong Kong,22.3193,114.1694,1/26/20 23:00,8.0,,
706,,Singapore,1.3521,103.8198,1/26/20 23:00,4.0,,
707,,Vietnam,21.0278,105.8342,1/26/20 23:00,2.0,,
708,,France,46.2276,2.2137,1/26/20 23:00,3.0,,
709,,Nepal,28.3949,84.124,1/26/20 23:00,1.0,,
710,,Malaysia,4.2105,101.9758,1/26/20 23:00,4.0,,
711,"Toronto, ON",Canada,43.6532,-79.3832,1/26/20 23:00,1.0,,
712,British Columbia,Canada,49.2827,-123.121,1/26/20 23:00,,,
713,"Orange, CA",US,33.7879,-117.8531,1/26/20 23:00,1.0,,
714,"Los Angeles, CA",US,34.0522,-118.2437,1/26/20 23:00,1.0,,
715,New South Wales,Australia,-33.8688,151.2093,1/26/20 23:00,3.0,,
716,Victoria,Australia,-37.8136,144.9631,1/26/20 23:00,1.0,,
717,Queensland,Australia,-27.4698,153.0251,1/26/20 23:00,,,
718,,Cambodia,12.5657,104.991,1/26/20 23:00,,,
719,,Sri Lanka,7.8731,80.7718,1/26/20 23:00,,,
720,,Germany,51.1657,10.4515,1/26/20 23:00,,,
721,,Finland,61.9241,25.7482,1/26/20 23:00,,,
722,,United Arab Emirates,23.4241,53.8478,1/26/20 23:00,,,
723,,Philippines,12.8797,121.774,1/26/20 23:00,,,
724,,India,20.5937,78.9629,1/26/20 23:00,,,
725,"London, ON",Canada,42.9849,-81.2453,1/26/20 23:00,,,
726,,Italy,41.8719,12.5674,1/26/20 23:00,,,
727,,UK,55.3781,-3.4360000000000004,1/26/20 23:00,,,
728,,Russia,61.524,105.3188,1/26/20 23:00,,,
729,,Sweden,60.1282,18.6435,1/26/20 23:00,,,
730,"Santa Clara, CA",US,37.3541,-121.9552,1/26/20 23:00,,,
731,,Spain,40.4637,-3.7492,1/26/20 23:00,,,
732,South Australia,Australia,-34.9285,138.6007,1/26/20 23:00,,,
733,"Boston, MA",US,42.3601,-71.0589,1/26/20 23:00,,,
734,"San Benito, CA",US,36.5761,-120.9876,1/26/20 23:00,,,
735,,Belgium,50.5039,4.4699,1/26/20 23:00,,,
736,"Madison, WI",US,43.0731,-89.4012,1/26/20 23:00,,,
737,Diamond Princess cruise ship,Others,35.4437,129.638,1/26/20 23:00,,,
738,"San Diego County, CA",US,32.7157,-117.1611,1/26/20 23:00,,,
739,"San Antonio, TX",US,29.4241,-98.4936,1/26/20 23:00,,,
740,Anhui,Mainland China,31.82571,117.2264,1/27/20 9:00,70.0,,
741,Beijing,Mainland China,40.18238,116.4142,1/27/20 9:00,72.0,2.0,
742,Chongqing,Mainland China,30.05718,107.874,1/27/20 9:00,110.0,,
743,Fujian,Mainland China,26.07783,117.9895,1/27/20 9:00,56.0,,
744,Gansu,Mainland China,36.0611,103.8343,1/27/20 9:00,14.0,,
745,Guangdong,Mainland China,23.33841,113.422,1/27/20 9:00,151.0,3.0,
746,Guangxi,Mainland China,23.82908,108.7881,1/27/20 9:00,46.0,,
747,Guizhou,Mainland China,26.81536,106.8748,1/27/20 9:00,7.0,,
748,Hainan,Mainland China,19.19673,109.7455,1/27/20 9:00,33.0,,1.0
749,Hebei,Mainland China,38.0428,114.5149,1/27/20 9:00,18.0,,1.0
750,Heilongjiang,Mainland China,47.862,127.7622,1/27/20 9:00,21.0,,1.0
751,Henan,Mainland China,33.882020000000004,113.614,1/27/20 9:00,128.0,,1.0
